iz_code,site_id,mode,travel_time_min
S02001975,PH_1685,drive,32.69
S02001975,PH_1688,drive,26.35
S02001975,PH_1689,drive,19.64
S02001975,PH_1691,drive,29.79
S02001975,PH_1692,drive,23.67
S02001975,PH_1693,drive,25.39
S02001975,PH_1694,drive,36.67
S02001975,PH_1695,drive,28.8
S02001975,PH_1698,drive,31.96
S02001975,PH_1699,drive,27.07
S02001975,PH_1700,drive,21.05
S02001975,PH_1701,drive,10.12
S02001975,PH_1702,drive,32.32
S02001975,PH_1703,drive,28.52
S02001975,PH_1716,drive,28.72
S02001975,PH_1717,drive,25.16
S02001975,PH_1719,drive,22.33
S02001975,PH_1720,drive,39.12
S02001975,PH_1721,drive,10.95
S02001975,PH_1722,drive,24.77
S02001975,PH_1723,drive,14.56
S02001975,PH_1724,drive,11.91
S02001975,PH_1725,drive,26.54
S02001975,PH_1726,drive,14.07
S02001975,PH_1727,drive,15.95
S02001975,PH_1729,drive,4.9
S02001975,PH_1751,drive,24.9
S02001975,PH_1752,drive,26.65
S02001975,PH_1754,drive,21.58
S02001975,PH_1901,drive,25.03
S02001975,PH_1903,drive,35.0
S02001975,PH_1916,drive,20.27
S02001975,MS_1,drive,20.4
S02001975,MS_2,drive,10.78
S02001975,MS_3,drive,17.22
S02001975,MS_4,drive,17.42
S02001975,MS_5,drive,21.39
S02001975,MS_6,drive,20.81
S02001975,MS_7,drive,23.33
S02001975,MS_8,drive,22.56
S02001975,MS_9,drive,18.77
S02001975,MS_10,drive,19.55
S02001975,MS_11,drive,11.1
S02001975,MS_12,drive,15.4
S02001975,MS_13,drive,23.03
S02001975,MS_14,drive,21.48
S02001975,MS_15,drive,20.56
S02001975,MS_16,drive,22.26
S02001975,MS_17,drive,22.02
S02001975,MS_18,drive,36.72
S02001975,MS_19,drive,18.72
S02001975,MS_20,drive,22.06
S02001975,MS_21,drive,21.93
S02001975,MS_22,drive,20.91
S02001975,MS_23,drive,22.22
S02001975,MS_24,drive,26.02
S02001975,MS_25,drive,19.88
S02001975,MS_26,drive,20.21
S02001975,MS_27,drive,40.36
S02001975,MS_28,drive,24.24
S02001975,MS_29,drive,23.81
S02001975,MS_30,drive,20.66
S02001975,MS_31,drive,17.2
S02001975,MS_32,drive,19.99
S02001975,MS_33,drive,22.93
S02001975,MS_34,drive,21.19
S02001975,MS_35,drive,22.61
S02001975,MS_36,drive,21.49
S02001975,MS_37,drive,21.31
S02001975,MS_38,drive,16.21
S02001975,MS_39,drive,26.03
S02001975,MS_40,drive,16.63
S02001975,MS_41,drive,16.87
S02001975,MS_42,drive,31.72
S02001975,MS_43,drive,8.06
S02001975,MS_44,drive,18.99
S02001975,MS_45,drive,18.85
S02001975,MS_46,drive,16.57
S02001975,MS_47,drive,37.87
S02001975,MS_48,drive,19.97
S02001975,MS_49,drive,29.97
S02001975,MS_50,drive,3.73
S02001975,MS_51,drive,22.08
S02001975,MS_52,drive,27.53
S02001975,MS_53,drive,30.15
S02001975,MS_54,drive,14.74
S02001975,MS_55,drive,14.24
S02001975,MS_56,drive,13.44
S02001975,MS_57,drive,20.67
S02001975,MS_58,drive,17.84
S02001975,MS_59,drive,20.1
S02001975,MS_60,drive,20.74
S02001975,MS_61,drive,24.65
S02001975,MS_62,drive,22.4
S02001975,MS_63,drive,17.89
S02001976,GP_40008,drive,8.94
S02001976,GP_40012,drive,14.68
S02001976,GP_40031,drive,17.63
S02001976,GP_40051,drive,9.41
S02001976,GP_40070,drive,15.85
S02001976,GP_40084,drive,8.0
S02001976,GP_40121,drive,13.91
S02001976,GP_40140,drive,13.86
S02001976,GP_40154,drive,17.41
S02001976,GP_40188,drive,14.5
S02001976,GP_40192,drive,15.19
S02001976,GP_40210,drive,11.73
S02001976,GP_40277,drive,14.36
S02001976,GP_40281,drive,3.57
S02001976,GP_40296,drive,15.19
S02001976,GP_40328,drive,17.63
S02001976,GP_40332,drive,7.46
S02001976,GP_40351,drive,14.49
S02001976,GP_40390,drive,5.04
S02001976,GP_40417,drive,11.73
S02001976,GP_40421,drive,1.54
S02001976,GP_40436,drive,1.54
S02001976,GP_40455,drive,18.37
S02001976,GP_40460,drive,16.29
S02001976,GP_40493,drive,8.24
S02001976,GP_40525,drive,6.78
S02001976,GP_40544,drive,0.51
S02001976,GP_40559,drive,1.54
S02001976,GP_40563,drive,10.41
S02001976,GP_40578,drive,10.41
S02001976,GP_40629,drive,11.55
S02001976,GP_40667,drive,24.06
S02001976,GP_40718,drive,15.75
S02001976,GP_40722,drive,1.54
S02001976,GP_40737,drive,8.86
S02001976,GP_43011,drive,14.36
S02001976,GP_43063,drive,23.25
S02001976,GP_43082,drive,17.13
S02001976,GP_43097,drive,23.25
S02001976,GP_43129,drive,23.25
S02001976,GP_43133,drive,24.28
S02001976,GP_43167,drive,17.13
S02001976,GP_43186,drive,17.13
S02001976,GP_43191,drive,17.13
S02001976,GP_43203,drive,17.31
S02001976,GP_43218,drive,17.13
S02001976,GP_43237,drive,19.91
S02001976,GP_43256,drive,19.91
S02001976,GP_43275,drive,26.78
S02001976,GP_43294,drive,19.39
S02001976,GP_43307,drive,20.72
S02001976,GP_43311,drive,14.36
S02001976,GP_43326,drive,21.48
S02001976,GP_43453,drive,17.13
S02001976,GP_43468,drive,17.13
S02001976,GP_43504,drive,23.25
S02001976,GP_43538,drive,19.91
S02001976,GP_43542,drive,19.91
S02001976,GP_43576,drive,14.36
S02001976,GP_46019,drive,27.5
S02001976,GP_46023,drive,26.0
S02001976,GP_46057,drive,28.36
S02001976,GP_46061,drive,27.5
S02001976,GP_46081,drive,31.97
S02001976,GP_46112,drive,33.09
S02001976,GP_46127,drive,25.14
S02001976,GP_46131,drive,30.04
S02001976,GP_46146,drive,28.71
S02001976,GP_46151,drive,29.91
S02001976,GP_46165,drive,31.97
S02001976,GP_46184,drive,27.13
S02001976,GP_46201,drive,31.94
S02001976,GP_46216,drive,39.72
S02001976,GP_46292,drive,31.94
S02001976,GP_46305,drive,39.72
S02001976,GP_46339,drive,31.55
S02001976,GP_46343,drive,32.96
S02001976,GP_46381,drive,26.0
S02001976,GP_46396,drive,26.0
S02001976,GP_46428,drive,26.0
S02001976,GP_46447,drive,26.0
S02001976,GP_46451,drive,37.94
S02001976,GP_46471,drive,37.94
S02001976,GP_46521,drive,30.27
S02001976,GP_46555,drive,26.0
S02001976,GP_46560,drive,26.16
S02001976,GP_46574,drive,26.0
S02001976,GP_46589,drive,24.06
S02001976,GP_46606,drive,26.0
S02001976,GP_46611,drive,26.0
S02001976,GP_46625,drive,25.94
S02001976,GP_46630,drive,37.94
S02001976,GP_49041,drive,26.97
S02001976,GP_49074,drive,25.56
S02001976,GP_49093,drive,25.38
S02001976,GP_49411,drive,32.1
S02001976,GP_49106,drive,34.36
S02001976,GP_49130,drive,29.29
S02001976,GP_49144,drive,26.44
S02001976,GP_49178,drive,26.97
S02001976,GP_49200,drive,28.56
S02001976,GP_49248,drive,32.55
S02001976,GP_49267,drive,25.74
S02001976,GP_49271,drive,27.44
S02001976,GP_49286,drive,26.89
S02001976,GP_49318,drive,27.79
S02001976,GP_49375,drive,30.95
S02001976,GP_49553,drive,28.48
S02001976,GP_49604,drive,25.56
S02001976,GP_49676,drive,25.73
S02001976,GP_49681,drive,29.04
S02001976,GP_49712,drive,27.85
S02001976,GP_49751,drive,36.47
S02001976,GP_49765,drive,34.36
S02001976,GP_49770,drive,32.1
S02001976,GP_49801,drive,25.73
S02001976,GP_52005,drive,21.06
S02001976,GP_52010,drive,34.13
S02001976,GP_52024,drive,18.59
S02001976,GP_52039,drive,26.97
S02001976,GP_52043,drive,24.96
S02001976,GP_52058,drive,21.82
S02001976,GP_52062,drive,16.5
S02001976,GP_52096,drive,16.5
S02001976,GP_52109,drive,21.15
S02001976,GP_52128,drive,22.68
S02001976,GP_52147,drive,30.17
S02001976,GP_52151,drive,27.53
S02001976,GP_52185,drive,21.67
S02001976,GP_52202,drive,21.26
S02001976,GP_52217,drive,22.68
S02001976,GP_52241,drive,20.52
S02001976,GP_52260,drive,22.68
S02001976,GP_52293,drive,25.86
S02001976,GP_52330,drive,16.5
S02001976,GP_52344,drive,22.98
S02001976,GP_52359,drive,16.5
S02001976,GP_52400,drive,25.86
S02001976,GP_52414,drive,21.67
S02001976,GP_52429,drive,27.31
S02001976,PH_1030,drive,19.96
S02001976,PH_1036,drive,28.96
S02001976,PH_1039,drive,27.35
S02001976,PH_1041,drive,33.57
S02001976,PH_1044,drive,37.94
S02001976,PH_1050,drive,15.16
S02001976,PH_1056,drive,14.91
S02001976,PH_1057,drive,21.17
S02001976,PH_1059,drive,19.57
S02001976,PH_1064,drive,28.38
S02001976,PH_1066,drive,19.65
S02001976,PH_1068,drive,19.65
S02001976,PH_1076,drive,26.73
S02001976,PH_1078,drive,23.64
S02001976,PH_1095,drive,29.91
S02001976,PH_1133,drive,27.13
S02001976,PH_1134,drive,32.6
S02001976,PH_1143,drive,28.72
S02001976,PH_1204,drive,36.94
S02001976,PH_1205,drive,17.35
S02001976,PH_1208,drive,19.24
S02001976,PH_1214,drive,27.0
S02001976,PH_1230,drive,12.36
S02001976,PH_1258,drive,31.94
S02001976,PH_1299,drive,29.41
S02001976,PH_1308,drive,14.36
S02001976,PH_1311,drive,22.68
S02001976,PH_1315,drive,13.28
S02001976,PH_1341,drive,14.88
S02001976,PH_1344,drive,10.07
S02001976,PH_1358,drive,36.42
S02001976,PH_1363,drive,32.26
S02001976,PH_1370,drive,17.42
S02001976,PH_1371,drive,29.15
S02001976,PH_1375,drive,19.75
S02001976,PH_1376,drive,16.78
S02001976,PH_1377,drive,27.89
S02001976,PH_1392,drive,13.36
S02001976,PH_1394,drive,14.72
S02001976,PH_1406,drive,24.66
S02001976,PH_1448,drive,31.97
S02001976,PH_1466,drive,28.36
S02001976,PH_1470,drive,25.02
S02001976,PH_1478,drive,13.86
S02001976,PH_1497,drive,28.7
S02001976,PH_1502,drive,36.98
S02001976,PH_1508,drive,23.51
S02001976,PH_1509,drive,32.78
S02001976,PH_1510,drive,23.51
S02001976,PH_1511,drive,18.67
S02001976,PH_1512,drive,33.09
S02001976,PH_1515,drive,29.29
S02001976,PH_1520,drive,27.62
S02001976,PH_1525,drive,7.07
S02001976,PH_1527,drive,17.31
S02001976,PH_1528,drive,13.6
S02001976,PH_1529,drive,39.09
S02001976,PH_1530,drive,21.25
S02001976,PH_1531,drive,36.47
S02001976,PH_1536,drive,31.92
S02001976,PH_1538,drive,17.35
S02001976,PH_1539,drive,15.89
S02001976,PH_1540,drive,20.75
S02001976,PH_1541,drive,30.95
S02001976,PH_1542,drive,26.32
S02001976,PH_1545,drive,21.25
S02001976,PH_1553,drive,21.38
S02001976,PH_1559,drive,8.94
S02001976,PH_1560,drive,17.58
S02001976,PH_1562,drive,28.3
S02001976,PH_1563,drive,2.79
S02001976,PH_1564,drive,26.73
S02001976,PH_1565,drive,25.1
S02001976,PH_1566,drive,1.03
S02001976,PH_1567,drive,0.51
S02001976,PH_1568,drive,1.63
S02001976,PH_1575,drive,15.16
S02001976,PH_1576,drive,19.23
S02001976,PH_1579,drive,23.06
S02001976,PH_1582,drive,35.46
S02001976,PH_1583,drive,20.02
S02001976,PH_1584,drive,29.45
S02001976,PH_1585,drive,20.95
S02001976,PH_1587,drive,25.68
S02001976,PH_1588,drive,25.68
S02001976,PH_1589,drive,30.42
S02001976,PH_1591,drive,29.39
S02001976,PH_1592,drive,9.88
S02001976,PH_1593,drive,40.17
S02001976,PH_1594,drive,23.61
S02001976,PH_1603,drive,19.39
S02001976,PH_1605,drive,9.84
S02001976,PH_1611,drive,25.26
S02001976,PH_1613,drive,11.39
S02001976,PH_1614,drive,27.29
S02001976,PH_1617,drive,25.13
S02001976,PH_1619,drive,30.78
S02001976,PH_1620,drive,22.98
S02001976,PH_1621,drive,33.67
S02001976,PH_1622,drive,32.66
S02001976,PH_1627,drive,15.51
S02001976,PH_1628,drive,32.82
S02001976,PH_1629,drive,39.39
S02001976,PH_1630,drive,7.8
S02001976,PH_1631,drive,17.68
S02001976,PH_1632,drive,25.02
S02001976,PH_1633,drive,26.0
S02001976,PH_1634,drive,20.52
S02001976,PH_1635,drive,7.8
S02001976,PH_1636,drive,5.83
S02001976,PH_1637,drive,17.29
S02001976,PH_1638,drive,39.96
S02001976,PH_1641,drive,23.02
S02001976,PH_1647,drive,27.71
S02001976,PH_1652,drive,24.34
S02001976,PH_1656,drive,32.08
S02001976,PH_1659,drive,15.19
S02001976,PH_1661,drive,30.0
S02001976,PH_1666,drive,30.34
S02001976,PH_1667,drive,36.47
S02001976,PH_1674,drive,16.23
S02001976,PH_1675,drive,18.59
S02001976,PH_1676,drive,21.49
S02001976,PH_1677,drive,22.28
S02001976,PH_1678,drive,30.75
S02001976,PH_1681,drive,18.37
S02001976,PH_1683,drive,20.79
S02001976,PH_1684,drive,6.66
S02001976,PH_1685,drive,31.89
S02001976,PH_1688,drive,26.7
S02001976,PH_1689,drive,21.57
S02001976,PH_1691,drive,30.14
S02001976,PH_1692,drive,25.6
S02001976,PH_1693,drive,26.0
S02001976,PH_1694,drive,37.94
S02001976,PH_1695,drive,29.15
S02001976,PH_1698,drive,32.31
S02001976,PH_1699,drive,27.43
S02001976,PH_1700,drive,22.97
S02001976,PH_1701,drive,8.58
S02001976,PH_1702,drive,33.66
S02001976,PH_1703,drive,29.13
S02001976,PH_1716,drive,29.07
S02001976,PH_1717,drive,25.51
S02001976,PH_1719,drive,22.68
S02001976,PH_1720,drive,39.72
S02001976,PH_1721,drive,12.87
S02001976,PH_1722,drive,26.69
S02001976,PH_1723,drive,14.91
S02001976,PH_1724,drive,11.73
S02001976,PH_1725,drive,26.89
S02001976,PH_1726,drive,14.42
S02001976,PH_1727,drive,17.88
S02001976,PH_1729,drive,3.23
S02001976,PH_1751,drive,26.1
S02001976,PH_1752,drive,25.86
S02001976,PH_1754,drive,23.51
S02001976,PH_1901,drive,25.38
S02001976,PH_1903,drive,35.6
S02001976,PH_1916,drive,20.82
S02001976,MS_1,drive,20.75
S02001976,MS_2,drive,11.13
S02001976,MS_3,drive,17.57
S02001976,MS_4,drive,17.77
S02001976,MS_5,drive,21.74
S02001976,MS_6,drive,21.16
S02001976,MS_7,drive,23.72
S02001976,MS_8,drive,23.17
S02001976,MS_9,drive,19.37
S02001976,MS_10,drive,20.15
S02001976,MS_11,drive,11.46
S02001976,MS_12,drive,15.75
S02001976,MS_13,drive,23.63
S02001976,MS_14,drive,21.83
S02001976,MS_15,drive,21.17
S02001976,MS_16,drive,22.86
S02001976,MS_17,drive,22.62
S02001976,MS_18,drive,37.32
S02001976,MS_19,drive,19.07
S02001976,MS_20,drive,22.88
S02001976,MS_21,drive,22.53
S02001976,MS_22,drive,21.51
S02001976,MS_23,drive,22.57
S02001976,MS_24,drive,27.29
S02001976,MS_25,drive,20.23
S02001976,MS_26,drive,20.56
S02001976,MS_27,drive,40.71
S02001976,MS_28,drive,24.59
S02001976,MS_29,drive,24.16
S02001976,MS_30,drive,21.01
S02001976,MS_31,drive,17.55
S02001976,MS_32,drive,20.34
S02001976,MS_33,drive,23.28
S02001976,MS_34,drive,23.12
S02001976,MS_35,drive,24.54
S02001976,MS_36,drive,23.42
S02001976,MS_37,drive,23.23
S02001976,MS_38,drive,16.56
S02001976,MS_39,drive,26.38
S02001976,MS_40,drive,16.98
S02001976,MS_41,drive,17.22
S02001976,MS_42,drive,29.75
S02001976,MS_43,drive,7.14
S02001976,MS_44,drive,17.46
S02001976,MS_45,drive,19.2
S02001976,MS_46,drive,16.92
S02001976,MS_47,drive,38.48
S02001976,MS_48,drive,20.57
S02001976,MS_49,drive,30.57
S02001976,MS_50,drive,2.69
S02001976,MS_51,drive,22.43
S02001976,MS_52,drive,28.13
S02001976,MS_53,drive,30.75
S02001976,MS_54,drive,15.09
S02001976,MS_55,drive,16.02
S02001976,MS_56,drive,15.36
S02001976,MS_57,drive,21.76
S02001976,MS_58,drive,18.19
S02001976,MS_59,drive,20.45
S02001976,MS_60,drive,21.09
S02001976,MS_61,drive,25.25
S02001976,MS_62,drive,22.75
S02001976,MS_63,drive,17.67
S02001977,GP_40008,drive,9.77
S02001977,GP_40012,drive,15.51
S02001977,GP_40031,drive,18.46
S02001977,GP_40051,drive,10.24
S02001977,GP_40070,drive,16.68
S02001977,GP_40084,drive,8.83
S02001977,GP_40121,drive,14.74
S02001977,GP_40140,drive,14.69
S02001977,GP_40154,drive,18.24
S02001977,GP_40188,drive,15.33
S02001977,GP_40192,drive,16.02
S02001977,GP_40210,drive,12.56
S02001977,GP_40277,drive,15.19
S02001977,GP_40281,drive,4.39
S02001977,GP_40296,drive,16.02
S02001977,GP_40328,drive,18.46
S02001977,GP_40332,drive,8.28
S02001977,GP_40351,drive,15.32
S02001977,GP_40390,drive,5.87
S02001977,GP_40417,drive,12.56
S02001977,GP_40421,drive,2.37
S02001977,GP_40436,drive,2.37
S02001977,GP_40455,drive,19.2
S02001977,GP_40460,drive,17.12
S02001977,GP_40493,drive,9.07
S02001977,GP_40525,drive,7.61
S02001977,GP_40544,drive,1.51
S02001977,GP_40559,drive,2.37
S02001977,GP_40563,drive,11.23
S02001977,GP_40578,drive,11.23
S02001977,GP_40629,drive,12.38
S02001977,GP_40667,drive,24.89
S02001977,GP_40718,drive,16.58
S02001977,GP_40722,drive,2.37
S02001977,GP_40737,drive,9.69
S02001977,GP_43011,drive,15.8
S02001977,GP_43063,drive,24.69
S02001977,GP_43082,drive,18.58
S02001977,GP_43097,drive,24.69
S02001977,GP_43129,drive,24.69
S02001977,GP_43133,drive,25.17
S02001977,GP_43167,drive,18.58
S02001977,GP_43186,drive,18.58
S02001977,GP_43191,drive,18.58
S02001977,GP_43203,drive,18.14
S02001977,GP_43218,drive,18.58
S02001977,GP_43237,drive,21.35
S02001977,GP_43256,drive,21.35
S02001977,GP_43275,drive,28.22
S02001977,GP_43294,drive,20.83
S02001977,GP_43307,drive,22.16
S02001977,GP_43311,drive,15.8
S02001977,GP_43326,drive,22.92
S02001977,GP_43453,drive,18.58
S02001977,GP_43468,drive,18.58
S02001977,GP_43504,drive,24.69
S02001977,GP_43538,drive,21.35
S02001977,GP_43542,drive,21.35
S02001977,GP_43576,drive,15.8
S02001977,GP_46019,drive,28.33
S02001977,GP_46023,drive,26.83
S02001977,GP_46057,drive,29.18
S02001977,GP_46061,drive,28.33
S02001977,GP_46081,drive,32.8
S02001977,GP_46112,drive,33.92
S02001977,GP_46127,drive,25.97
S02001977,GP_46131,drive,30.87
S02001977,GP_46146,drive,29.54
S02001977,GP_46151,drive,30.74
S02001977,GP_46165,drive,32.8
S02001977,GP_46184,drive,27.96
S02001977,GP_46201,drive,32.77
S02001977,GP_46216,drive,40.55
S02001977,GP_46292,drive,32.77
S02001977,GP_46305,drive,40.55
S02001977,GP_46339,drive,32.38
S02001977,GP_46343,drive,33.79
S02001977,GP_46381,drive,26.83
S02001977,GP_46396,drive,26.83
S02001977,GP_46428,drive,26.83
S02001977,GP_46447,drive,26.83
S02001977,GP_46451,drive,38.77
S02001977,GP_46471,drive,38.77
S02001977,GP_46521,drive,31.1
S02001977,GP_46555,drive,26.83
S02001977,GP_46560,drive,26.99
S02001977,GP_46574,drive,26.83
S02001977,GP_46589,drive,24.89
S02001977,GP_46606,drive,26.83
S02001977,GP_46611,drive,26.83
S02001977,GP_46625,drive,26.77
S02001977,GP_46630,drive,38.77
S02001977,GP_49041,drive,27.79
S02001977,GP_49074,drive,26.39
S02001977,GP_49093,drive,26.21
S02001977,GP_49411,drive,32.93
S02001977,GP_49106,drive,35.19
S02001977,GP_49130,drive,30.12
S02001977,GP_49144,drive,27.27
S02001977,GP_49178,drive,27.79
S02001977,GP_49200,drive,29.39
S02001977,GP_49248,drive,33.38
S02001977,GP_49267,drive,26.57
S02001977,GP_49271,drive,28.27
S02001977,GP_49286,drive,27.72
S02001977,GP_49318,drive,28.62
S02001977,GP_49375,drive,31.78
S02001977,GP_49553,drive,29.31
S02001977,GP_49604,drive,26.39
S02001977,GP_49676,drive,26.56
S02001977,GP_49681,drive,29.87
S02001977,GP_49712,drive,28.68
S02001977,GP_49751,drive,37.3
S02001977,GP_49765,drive,35.19
S02001977,GP_49770,drive,32.93
S02001977,GP_49801,drive,26.56
S02001977,GP_52005,drive,21.89
S02001977,GP_52010,drive,34.96
S02001977,GP_52024,drive,19.42
S02001977,GP_52039,drive,27.79
S02001977,GP_52043,drive,25.79
S02001977,GP_52058,drive,22.65
S02001977,GP_52062,drive,17.33
S02001977,GP_52096,drive,17.33
S02001977,GP_52109,drive,21.97
S02001977,GP_52128,drive,23.51
S02001977,GP_52147,drive,31.0
S02001977,GP_52151,drive,28.36
S02001977,GP_52185,drive,22.5
S02001977,GP_52202,drive,22.09
S02001977,GP_52217,drive,23.51
S02001977,GP_52241,drive,21.35
S02001977,GP_52260,drive,23.51
S02001977,GP_52293,drive,26.69
S02001977,GP_52330,drive,17.33
S02001977,GP_52344,drive,23.81
S02001977,GP_52359,drive,17.33
S02001977,GP_52400,drive,26.69
S02001977,GP_52414,drive,22.5
S02001977,GP_52429,drive,28.14
S02001977,PH_1030,drive,21.41
S02001977,PH_1036,drive,30.4
S02001977,PH_1039,drive,28.18
S02001977,PH_1041,drive,34.4
S02001977,PH_1044,drive,38.77
S02001977,PH_1050,drive,15.99
S02001977,PH_1056,drive,15.74
S02001977,PH_1057,drive,21.99
S02001977,PH_1059,drive,21.01
S02001977,PH_1064,drive,29.21
S02001977,PH_1066,drive,20.48
S02001977,PH_1068,drive,20.48
S02001977,PH_1076,drive,27.56
S02001977,PH_1078,drive,24.47
S02001977,PH_1095,drive,30.74
S02001977,PH_1133,drive,27.96
S02001977,PH_1134,drive,33.43
S02001977,PH_1143,drive,29.55
S02001977,PH_1204,drive,37.77
S02001977,PH_1205,drive,18.18
S02001977,PH_1208,drive,20.07
S02001977,PH_1214,drive,27.83
S02001977,PH_1230,drive,13.19
S02001977,PH_1258,drive,32.77
S02001977,PH_1299,drive,30.23
S02001977,PH_1308,drive,15.8
S02001977,PH_1311,drive,23.51
S02001977,PH_1315,drive,14.11
S02001977,PH_1341,drive,15.71
S02001977,PH_1344,drive,10.9
S02001977,PH_1358,drive,37.25
S02001977,PH_1363,drive,33.09
S02001977,PH_1370,drive,18.25
S02001977,PH_1371,drive,29.98
S02001977,PH_1375,drive,21.19
S02001977,PH_1376,drive,17.61
S02001977,PH_1377,drive,28.72
S02001977,PH_1392,drive,14.8
S02001977,PH_1394,drive,16.16
S02001977,PH_1406,drive,25.49
S02001977,PH_1448,drive,32.8
S02001977,PH_1466,drive,29.18
S02001977,PH_1470,drive,25.85
S02001977,PH_1478,drive,14.69
S02001977,PH_1497,drive,29.53
S02001977,PH_1502,drive,37.81
S02001977,PH_1508,drive,24.77
S02001977,PH_1509,drive,33.61
S02001977,PH_1510,drive,24.77
S02001977,PH_1511,drive,20.11
S02001977,PH_1512,drive,33.92
S02001977,PH_1515,drive,30.12
S02001977,PH_1520,drive,28.45
S02001977,PH_1525,drive,7.9
S02001977,PH_1527,drive,18.14
S02001977,PH_1528,drive,15.04
S02001977,PH_1529,drive,39.92
S02001977,PH_1530,drive,22.08
S02001977,PH_1531,drive,37.3
S02001977,PH_1536,drive,32.75
S02001977,PH_1538,drive,18.18
S02001977,PH_1539,drive,16.72
S02001977,PH_1540,drive,21.58
S02001977,PH_1541,drive,31.78
S02001977,PH_1542,drive,27.15
S02001977,PH_1545,drive,22.08
S02001977,PH_1553,drive,22.2
S02001977,PH_1559,drive,9.77
S02001977,PH_1560,drive,18.41
S02001977,PH_1562,drive,29.13
S02001977,PH_1563,drive,4.23
S02001977,PH_1564,drive,27.56
S02001977,PH_1565,drive,25.93
S02001977,PH_1566,drive,1.49
S02001977,PH_1567,drive,1.51
S02001977,PH_1568,drive,1.87
S02001977,PH_1575,drive,15.99
S02001977,PH_1576,drive,20.06
S02001977,PH_1579,drive,23.89
S02001977,PH_1582,drive,36.28
S02001977,PH_1583,drive,21.46
S02001977,PH_1584,drive,30.28
S02001977,PH_1585,drive,22.39
S02001977,PH_1587,drive,26.51
S02001977,PH_1588,drive,26.51
S02001977,PH_1589,drive,31.25
S02001977,PH_1591,drive,30.22
S02001977,PH_1592,drive,10.71
S02001977,PH_1593,drive,41.0
S02001977,PH_1594,drive,24.44
S02001977,PH_1603,drive,20.22
S02001977,PH_1605,drive,10.67
S02001977,PH_1611,drive,26.09
S02001977,PH_1613,drive,12.22
S02001977,PH_1614,drive,28.12
S02001977,PH_1617,drive,25.96
S02001977,PH_1619,drive,31.61
S02001977,PH_1620,drive,23.81
S02001977,PH_1621,drive,34.5
S02001977,PH_1622,drive,33.49
S02001977,PH_1627,drive,16.95
S02001977,PH_1628,drive,33.65
S02001977,PH_1629,drive,40.22
S02001977,PH_1630,drive,8.63
S02001977,PH_1631,drive,18.51
S02001977,PH_1632,drive,25.85
S02001977,PH_1633,drive,26.83
S02001977,PH_1634,drive,21.35
S02001977,PH_1635,drive,8.63
S02001977,PH_1636,drive,6.66
S02001977,PH_1637,drive,18.12
S02001977,PH_1638,drive,40.79
S02001977,PH_1641,drive,23.85
S02001977,PH_1647,drive,28.54
S02001977,PH_1652,drive,25.23
S02001977,PH_1656,drive,32.91
S02001977,PH_1659,drive,16.02
S02001977,PH_1661,drive,30.83
S02001977,PH_1666,drive,31.17
S02001977,PH_1667,drive,37.3
S02001977,PH_1674,drive,17.06
S02001977,PH_1675,drive,19.42
S02001977,PH_1676,drive,22.32
S02001977,PH_1677,drive,23.11
S02001977,PH_1678,drive,31.58
S02001977,PH_1681,drive,19.2
S02001977,PH_1683,drive,21.62
S02001977,PH_1684,drive,7.49
